transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
9113,35,3364,2017-02-07,1.0,Approved,5.0,1.0,3.0,1.0,1057.51,154.4,1970-01-01
9114,63,1710,2017-10-11,1.0,Approved,3.0,1.0,1.0,1.0,1992.93,762.63,1970-01-01
9115,72,2889,2017-03-15,0.0,Approved,6.0,1.0,1.0,1.0,360.4,270.3,1970-01-01
9116,13,123,2017-02-09,0.0,Approved,1.0,1.0,1.0,1.0,1577.53,826.51,1970-01-01
9117,50,3307,2017-05-31,0.0,Approved,2.0,1.0,1.0,1.0,642.7,211.37,1970-01-01
9118,43,266,2017-11-24,1.0,Approved,1.0,1.0,1.0,1.0,1151.96,649.49,1970-01-01
9119,38,668,2017-09-22,1.0,Approved,1.0,1.0,1.0,1.0,1577.53,826.51,1970-01-01
9120,80,2627,2017-11-06,1.0,Approved,4.0,3.0,3.0,1.0,1073.07,933.84,1970-01-01
9121,13,2695,2017-12-17,1.0,Approved,1.0,1.0,1.0,1.0,1163.89,589.27,1970-01-01
9122,14,2614,2017-12-10,0.0,Approved,1.0,1.0,2.0,1.0,1842.92,1105.75,1970-01-01
9123,1,790,2017-03-01,0.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
9124,62,830,2017-07-23,1.0,Approved,1.0,1.0,1.0,1.0,478.16,298.72,1970-01-01
9125,15,235,2017-12-28,0.0,Approved,6.0,1.0,3.0,1.0,958.74,748.9,1970-01-01
9126,32,1076,2017-07-15,1.0,Approved,2.0,1.0,1.0,1.0,642.7,211.37,1970-01-01
9127,0,1826,2017-08-12,0.0,Approved,3.0,1.0,1.0,1.0,60.34,45.26,1970-01-01
9128,63,1451,2017-10-08,1.0,Approved,1.0,1.0,1.0,1.0,1483.2,99.59,1970-01-01
9129,89,3486,2017-04-27,1.0,Approved,3.0,3.0,1.0,1.0,1362.99,57.74,1970-01-01
9130,35,865,2017-06-10,1.0,Approved,5.0,1.0,3.0,1.0,1057.51,154.4,1970-01-01
9131,27,2830,2017-05-30,0.0,Approved,5.0,1.0,3.0,1.0,1057.51,154.4,1970-01-01
9132,15,2150,2017-01-03,1.0,Approved,6.0,1.0,3.0,1.0,958.74,748.9,1970-01-01
9133,94,1630,2017-10-19,1.0,Approved,2.0,1.0,1.0,1.0,1635.3,993.66,1970-01-01
9134,0,2122,2017-12-07,0.0,Approved,6.0,1.0,3.0,1.0,363.01,290.41,1970-01-01
9135,61,1973,2017-08-06,1.0,Approved,6.0,1.0,1.0,1.0,586.45,521.94,1970-01-01
9136,41,598,2017-04-06,0.0,Approved,6.0,1.0,3.0,1.0,958.74,748.9,1970-01-01
9137,25,1377,2017-04-16,0.0,Approved,2.0,2.0,1.0,1.0,1538.99,829.65,1970-01-01
9138,31,787,2017-10-16,0.0,Approved,2.0,1.0,1.0,1.0,230.91,173.18,1970-01-01
9139,55,2847,2017-10-13,0.0,Approved,5.0,2.0,1.0,1.0,1894.19,598.76,1970-01-01
9140,69,1212,2017-10-20,0.0,Approved,2.0,2.0,1.0,1.0,792.9,594.68,1970-01-01
9141,43,556,2017-06-04,1.0,Approved,1.0,1.0,1.0,1.0,1151.96,649.49,1970-01-01
9142,28,793,2017-01-12,0.0,Approved,1.0,2.0,1.0,1.0,1703.52,1516.13,1970-01-01
9143,46,88,2017-08-06,1.0,Approved,4.0,1.0,3.0,1.0,1793.43,248.82,1970-01-01
9144,77,1524,2017-05-18,0.0,Approved,6.0,2.0,1.0,1.0,1240.31,795.1,1970-01-01
9145,52,3343,2017-01-27,0.0,Approved,4.0,2.0,1.0,1.0,1280.28,829.51,1970-01-01
9146,4,2207,2017-09-21,1.0,Approved,2.0,1.0,2.0,1.0,1129.13,677.48,1970-01-01
9147,0,2149,2017-12-19,0.0,Approved,1.0,1.0,1.0,1.0,478.16,298.72,1970-01-01
9148,69,2722,2017-06-12,0.0,Approved,2.0,2.0,1.0,1.0,792.9,594.68,1970-01-01
9149,30,2522,2017-12-06,1.0,Approved,4.0,1.0,1.0,1.0,1227.34,770.89,1970-01-01
9150,93,234,2017-08-03,1.0,Approved,4.0,1.0,2.0,1.0,1458.17,874.9,1970-01-01
9151,26,1615,2017-03-24,0.0,Approved,3.0,1.0,1.0,1.0,1992.93,762.63,1970-01-01
9152,3,254,2017-08-27,0.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
9153,66,3143,2017-09-05,1.0,Approved,2.0,2.0,3.0,1.0,590.26,525.33,1970-01-01
9154,21,3451,2017-12-15,1.0,Approved,3.0,3.0,1.0,1.0,1466.68,363.25,1970-01-01
9155,91,3120,2017-10-30,1.0,Approved,1.0,1.0,1.0,1.0,100.35,75.26,1970-01-01
9156,0,2349,2017-01-17,0.0,Approved,1.0,1.0,1.0,1.0,71.49,53.62,1970-01-01
9157,62,974,2017-12-24,0.0,Approved,1.0,1.0,1.0,1.0,478.16,298.72,1970-01-01
9158,88,86,2017-12-30,1.0,Approved,6.0,1.0,2.0,1.0,1661.92,1479.11,1970-01-01
9159,35,717,2017-08-18,0.0,Approved,5.0,1.0,3.0,1.0,1057.51,154.4,1970-01-01
9160,3,1837,2017-11-10,0.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
9161,46,1588,2017-11-26,0.0,Approved,4.0,1.0,3.0,1.0,1793.43,248.82,1970-01-01
9162,27,408,2017-07-08,0.0,Approved,5.0,1.0,1.0,1.0,499.53,388.72,1970-01-01
9163,2,1061,2017-12-02,1.0,Approved,1.0,1.0,1.0,1.0,71.49,53.62,1970-01-01
9164,5,377,2017-12-24,0.0,Approved,5.0,4.0,3.0,1.0,574.64,459.71,1970-01-01
9165,0,1719,2017-05-09,1.0,Approved,1.0,1.0,1.0,1.0,478.16,298.72,1970-01-01
9166,42,1445,2017-10-03,1.0,Approved,4.0,2.0,1.0,1.0,1810.0,1610.9,1970-01-01
9167,35,2282,2017-06-27,0.0,Approved,5.0,1.0,3.0,1.0,1057.51,154.4,1970-01-01
9168,0,1840,2017-09-23,0.0,Approved,4.0,1.0,1.0,1.0,235.63,125.07,1970-01-01
9169,48,990,2017-10-14,0.0,Approved,3.0,1.0,1.0,1.0,1762.96,950.52,1970-01-01
9170,12,1798,2017-04-12,0.0,Approved,2.0,1.0,1.0,1.0,1765.3,709.48,1970-01-01
9171,47,2341,2017-04-15,0.0,Approved,5.0,2.0,3.0,1.0,1720.7,1531.42,1970-01-01
9172,46,2515,2017-02-11,0.0,Approved,1.0,1.0,3.0,1.0,1289.85,74.51,1970-01-01
9173,49,1223,2017-08-04,0.0,Approved,5.0,2.0,1.0,1.0,533.51,400.13,1970-01-01
9174,95,3132,2017-08-21,0.0,Approved,2.0,1.0,1.0,1.0,569.56,528.43,1970-01-01
9175,0,551,2017-06-09,1.0,Approved,4.0,1.0,1.0,1.0,183.86,137.9,1970-01-01
9176,0,3325,2017-07-08,1.0,Approved,5.0,2.0,1.0,1.0,533.51,400.13,1970-01-01
9177,2,3068,2017-01-18,1.0,Approved,1.0,1.0,1.0,1.0,71.49,53.62,1970-01-01
9178,58,486,2017-09-30,1.0,Approved,4.0,1.0,1.0,1.0,912.52,141.4,1970-01-01
9179,63,538,2017-03-10,1.0,Approved,1.0,1.0,1.0,1.0,1483.2,99.59,1970-01-01
9180,55,1464,2017-08-06,1.0,Approved,5.0,2.0,1.0,1.0,1894.19,598.76,1970-01-01
9181,10,671,2017-02-04,1.0,Approved,3.0,3.0,1.0,1.0,1466.68,363.25,1970-01-01
9182,85,2648,2017-01-16,1.0,Approved,3.0,1.0,1.0,1.0,752.64,205.36,1970-01-01
9183,4,597,2017-05-25,1.0,Approved,2.0,1.0,2.0,1.0,1129.13,677.48,1970-01-01
9184,69,656,2017-06-13,1.0,Approved,6.0,2.0,1.0,1.0,1240.31,795.1,1970-01-01
9185,25,3309,2017-07-21,0.0,Approved,4.0,1.0,2.0,1.0,2005.66,1203.4,1970-01-01
9186,71,1346,2017-01-13,1.0,Approved,1.0,1.0,2.0,1.0,1842.92,1105.75,1970-01-01
9187,0,2844,2017-10-22,0.0,Approved,1.0,1.0,1.0,1.0,470.07,507.58,1970-01-01
9188,24,3314,2017-03-08,1.0,Approved,1.0,2.0,1.0,1.0,1777.8,820.78,1970-01-01
9189,0,3251,2017-12-15,1.0,Approved,6.0,1.0,3.0,1.0,363.01,290.41,1970-01-01
9190,29,1557,2017-10-16,0.0,Approved,6.0,2.0,1.0,1.0,543.39,407.54,1970-01-01
9191,19,2999,2017-05-02,1.0,Approved,4.0,2.0,2.0,1.0,12.01,7.21,1970-01-01
9192,33,850,2017-11-26,1.0,Approved,2.0,1.0,1.0,1.0,1311.44,1167.18,1970-01-01
9193,6,25,2017-09-17,0.0,Approved,4.0,1.0,2.0,1.0,227.88,136.73,1970-01-01
9194,0,2575,2017-07-18,0.0,Approved,1.0,2.0,1.0,1.0,416.98,312.74,1970-01-01
9195,90,324,2017-04-30,1.0,Approved,6.0,1.0,3.0,1.0,363.01,290.41,1970-01-01
9196,51,364,2017-03-15,0.0,Approved,4.0,1.0,2.0,1.0,2005.66,1203.4,1970-01-01
9197,0,3481,2017-05-04,0.0,Approved,4.0,1.0,1.0,1.0,235.63,125.07,1970-01-01
9198,85,2562,2017-09-04,1.0,Approved,3.0,1.0,1.0,1.0,752.64,205.36,1970-01-01
9199,68,2637,2017-10-18,0.0,Approved,4.0,1.0,1.0,1.0,1636.9,44.71,1970-01-01
9200,52,3127,2017-08-15,0.0,Approved,4.0,2.0,1.0,1.0,1280.28,829.51,1970-01-01
9201,70,348,2017-06-22,0.0,Approved,5.0,1.0,2.0,1.0,495.72,297.43,1970-01-01
9202,44,1597,2017-12-04,1.0,Approved,3.0,1.0,1.0,1.0,1769.64,108.76,1970-01-01
9203,49,235,2017-06-18,1.0,Approved,5.0,2.0,1.0,1.0,533.51,400.13,1970-01-01
9204,99,802,2017-06-07,1.0,Approved,4.0,1.0,1.0,1.0,1227.34,770.89,1970-01-01
9205,2,404,2017-01-25,0.0,Approved,1.0,1.0,1.0,1.0,71.49,53.62,1970-01-01
9206,14,3061,2017-07-23,1.0,Approved,5.0,1.0,1.0,1.0,1386.84,1234.29,1970-01-01
9207,86,56,2017-03-14,0.0,Approved,4.0,1.0,1.0,1.0,235.63,125.07,1970-01-01
9208,17,3060,2017-03-12,1.0,Approved,1.0,1.0,2.0,1.0,1024.66,614.8,1970-01-01
9209,32,3188,2017-01-22,0.0,Approved,2.0,1.0,1.0,1.0,642.7,211.37,1970-01-01
9210,33,3465,2017-04-21,0.0,Approved,4.0,2.0,1.0,1.0,1810.0,1610.9,1970-01-01
9211,2,986,2017-09-10,1.0,Approved,1.0,1.0,1.0,1.0,71.49,53.62,1970-01-01
9212,30,2777,2017-05-18,0.0,Approved,1.0,1.0,2.0,1.0,748.17,448.9,1970-01-01
9213,61,177,2017-09-23,0.0,Approved,6.0,1.0,1.0,1.0,586.45,521.94,1970-01-01
9214,88,3203,2017-07-26,0.0,Approved,6.0,1.0,1.0,1.0,1198.46,381.1,1970-01-01
9215,80,1551,2017-10-17,1.0,Approved,4.0,3.0,3.0,1.0,1073.07,933.84,1970-01-01
9216,93,2086,2017-03-25,1.0,Approved,4.0,1.0,2.0,1.0,1458.17,874.9,1970-01-01
9217,58,684,2017-11-18,1.0,Approved,4.0,1.0,1.0,1.0,912.52,141.4,1970-01-01
9218,32,2633,2017-05-07,0.0,Approved,2.0,1.0,1.0,1.0,642.7,211.37,1970-01-01
9219,88,3278,2017-12-08,1.0,Approved,6.0,1.0,1.0,1.0,1198.46,381.1,1970-01-01
9220,79,1156,2017-08-17,0.0,Approved,6.0,1.0,1.0,1.0,1555.58,818.01,1970-01-01
9221,31,317,2017-10-11,1.0,Approved,2.0,1.0,1.0,1.0,230.91,173.18,1970-01-01
9222,32,2017,2017-02-15,1.0,Approved,2.0,1.0,1.0,1.0,642.7,211.37,1970-01-01
9223,82,1556,2017-09-02,0.0,Approved,6.0,1.0,2.0,1.0,1148.64,689.18,1970-01-01
9224,36,724,2017-11-12,0.0,Approved,1.0,1.0,3.0,1.0,945.04,507.58,1970-01-01
9225,34,2401,2017-09-07,1.0,Approved,6.0,2.0,2.0,1.0,774.53,464.72,1970-01-01
9226,0,578,2017-05-02,0.0,Approved,1.0,1.0,1.0,1.0,71.49,53.62,1970-01-01
9227,74,267,2017-01-23,0.0,Approved,3.0,1.0,1.0,1.0,1762.96,950.52,1970-01-01
9228,55,2676,2017-03-25,1.0,Approved,5.0,2.0,1.0,1.0,1894.19,598.76,1970-01-01
9229,85,507,2017-02-10,1.0,Approved,3.0,1.0,1.0,1.0,752.64,205.36,1970-01-01
9230,47,2845,2017-07-31,0.0,Approved,5.0,2.0,3.0,1.0,1720.7,1531.42,1970-01-01
9231,0,3138,2017-02-25,0.0,Approved,1.0,1.0,1.0,1.0,2052.92,507.58,1970-01-01
9232,29,3496,2017-04-15,1.0,Approved,6.0,2.0,1.0,1.0,543.39,407.54,1970-01-01
9233,49,1608,2017-02-26,1.0,Approved,5.0,2.0,1.0,1.0,533.51,400.13,1970-01-01
9234,38,1039,2017-01-20,0.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
9235,14,2566,2017-10-04,0.0,Approved,5.0,1.0,1.0,1.0,1386.84,1234.29,1970-01-01
9236,84,895,2017-03-06,0.0,Approved,5.0,2.0,1.0,1.0,290.62,215.14,1970-01-01
9237,38,1460,2017-12-18,1.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
9238,53,619,2017-02-05,1.0,Approved,4.0,1.0,1.0,1.0,795.34,101.58,1970-01-01
9239,38,2439,2017-12-12,1.0,Approved,1.0,1.0,1.0,1.0,1577.53,826.51,1970-01-01
9240,10,11,2017-10-30,1.0,Approved,3.0,3.0,1.0,1.0,1466.68,363.25,1970-01-01
9241,9,1384,2017-03-03,0.0,Approved,4.0,2.0,1.0,1.0,742.54,667.4,1970-01-01
9242,91,262,2017-06-15,0.0,Approved,3.0,1.0,3.0,1.0,642.31,513.85,1970-01-01
9243,99,2845,2017-11-07,0.0,Approved,4.0,1.0,1.0,1.0,1227.34,770.89,1970-01-01
9244,71,1976,2017-03-28,1.0,Approved,1.0,1.0,2.0,1.0,1842.92,1105.75,1970-01-01
9245,10,1713,2017-01-28,1.0,Approved,1.0,1.0,1.0,1.0,1945.43,333.18,1970-01-01
9246,39,204,2017-05-21,1.0,Approved,2.0,1.0,1.0,1.0,1812.75,582.48,1970-01-01
9247,45,1482,2017-03-24,1.0,Approved,1.0,1.0,1.0,1.0,441.49,84.99,1970-01-01
9248,88,1122,2017-09-05,0.0,Approved,6.0,1.0,1.0,1.0,1198.46,381.1,1970-01-01
9249,52,24,2017-11-13,1.0,Approved,4.0,2.0,1.0,1.0,1280.28,829.51,1970-01-01
9250,0,366,2017-03-14,0.0,Approved,6.0,1.0,3.0,1.0,363.01,290.41,1970-01-01
9251,35,1625,2017-05-13,0.0,Approved,5.0,1.0,3.0,1.0,1057.51,154.4,1970-01-01
9252,41,3111,2017-11-12,0.0,Approved,1.0,2.0,1.0,1.0,416.98,312.74,1970-01-01
9253,95,2147,2017-08-27,1.0,Approved,4.0,3.0,3.0,1.0,1073.07,933.84,1970-01-01
9254,79,946,2017-09-16,0.0,Approved,1.0,3.0,1.0,1.0,2083.94,675.03,1970-01-01
9255,61,1645,2017-03-18,1.0,Approved,4.0,1.0,3.0,1.0,71.16,56.93,1970-01-01
9256,48,1087,2017-12-16,1.0,Approved,3.0,1.0,1.0,1.0,1762.96,950.52,1970-01-01
9257,82,1329,2017-06-13,0.0,Approved,6.0,1.0,2.0,1.0,1148.64,689.18,1970-01-01
9258,81,65,2017-08-16,0.0,Approved,6.0,1.0,1.0,1.0,586.45,521.94,1970-01-01
9259,28,2931,2017-06-19,0.0,Approved,6.0,1.0,1.0,1.0,1216.14,1082.36,1970-01-01
9260,1,2687,2017-06-25,0.0,Approved,2.0,3.0,1.0,1.0,1873.97,863.95,1970-01-01
9261,50,584,2017-01-09,0.0,Approved,3.0,1.0,1.0,1.0,175.89,131.92,1970-01-01
9262,37,3048,2017-11-26,0.0,Approved,4.0,1.0,3.0,1.0,1793.43,248.82,1970-01-01
9263,62,248,2017-08-11,0.0,Approved,1.0,1.0,1.0,1.0,478.16,298.72,1970-01-01
9264,13,523,2017-05-15,0.0,Approved,1.0,1.0,1.0,1.0,1163.89,589.27,1970-01-01
9265,21,1571,2017-12-27,0.0,Approved,1.0,1.0,1.0,1.0,1071.23,380.74,1970-01-01
9266,39,704,2017-02-24,1.0,Approved,2.0,1.0,1.0,1.0,1812.75,582.48,1970-01-01
9267,35,1232,2017-08-27,0.0,Approved,5.0,1.0,3.0,1.0,1057.51,154.4,1970-01-01
9268,16,2064,2017-05-06,1.0,Approved,6.0,1.0,2.0,1.0,1661.92,1479.11,1970-01-01
9269,76,986,2017-09-14,0.0,Approved,3.0,1.0,3.0,1.0,642.31,513.85,1970-01-01
9270,49,529,2017-03-20,0.0,Approved,5.0,2.0,1.0,1.0,533.51,400.13,1970-01-01
9271,63,1623,2017-05-23,0.0,Approved,3.0,1.0,1.0,1.0,1992.93,762.63,1970-01-01
9272,89,2221,2017-08-13,1.0,Approved,3.0,3.0,1.0,1.0,1362.99,57.74,1970-01-01
9273,43,3077,2017-11-06,0.0,Approved,1.0,1.0,1.0,1.0,1151.96,649.49,1970-01-01
9274,33,1025,2017-06-13,0.0,Approved,2.0,1.0,1.0,1.0,1311.44,1167.18,1970-01-01
9275,84,2570,2017-03-10,1.0,Approved,5.0,2.0,1.0,1.0,290.62,215.14,1970-01-01
9276,0,731,2017-07-15,1.0,Approved,1.0,1.0,1.0,1.0,1817.13,507.58,1970-01-01
9277,81,2585,2017-08-11,1.0,Approved,6.0,1.0,1.0,1.0,586.45,521.94,1970-01-01
9278,87,1218,2017-10-12,0.0,Approved,2.0,1.0,2.0,1.0,1179.0,707.4,1970-01-01
9279,0,2647,2017-10-31,1.0,Approved,4.0,1.0,1.0,1.0,235.63,125.07,1970-01-01
9280,40,1017,2017-01-10,0.0,Approved,5.0,2.0,1.0,1.0,1894.19,598.76,1970-01-01
9281,66,304,2017-06-26,0.0,Approved,2.0,2.0,3.0,1.0,590.26,525.33,1970-01-01
9282,39,2761,2017-08-22,0.0,Approved,2.0,1.0,1.0,1.0,1812.75,582.48,1970-01-01
9283,38,479,2017-10-15,1.0,Approved,1.0,1.0,1.0,1.0,1577.53,826.51,1970-01-01
9284,3,1594,2017-10-16,1.0,Cancelled,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
9285,45,213,2017-07-17,0.0,Approved,5.0,2.0,3.0,1.0,980.37,234.43,1970-01-01
9286,78,1303,2017-10-15,1.0,Approved,2.0,1.0,1.0,1.0,1765.3,709.48,1970-01-01
9287,52,315,2017-02-04,1.0,Approved,4.0,2.0,1.0,1.0,1280.28,829.51,1970-01-01
9288,56,896,2017-05-12,1.0,Approved,4.0,1.0,1.0,1.0,183.86,137.9,1970-01-01
9289,98,978,2017-06-21,0.0,Approved,4.0,1.0,1.0,1.0,795.34,101.58,1970-01-01
9290,43,2937,2017-09-16,1.0,Approved,1.0,1.0,1.0,1.0,1151.96,649.49,1970-01-01
9291,100,2095,2017-05-24,0.0,Approved,6.0,2.0,1.0,1.0,1036.59,206.35,1970-01-01
9292,2,3083,2017-09-24,1.0,Approved,1.0,1.0,1.0,1.0,71.49,53.62,1970-01-01
9293,46,2587,2017-05-13,0.0,Approved,1.0,1.0,3.0,1.0,1289.85,74.51,1970-01-01
9294,45,3373,2017-11-16,0.0,Approved,1.0,1.0,1.0,1.0,441.49,84.99,1970-01-01
9295,92,679,2017-08-26,1.0,Approved,3.0,1.0,1.0,1.0,1415.01,1259.36,1970-01-01
9296,18,1340,2017-10-25,1.0,Approved,6.0,1.0,2.0,1.0,1148.64,689.18,1970-01-01
9297,46,2048,2017-04-04,0.0,Approved,4.0,1.0,3.0,1.0,1793.43,248.82,1970-01-01
9298,35,1807,2017-10-28,1.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
9299,19,1555,2017-02-27,1.0,Approved,5.0,4.0,3.0,1.0,574.64,459.71,1970-01-01
9300,14,94,2017-08-18,0.0,Approved,5.0,1.0,1.0,1.0,1386.84,1234.29,1970-01-01
9301,46,3390,2017-06-20,0.0,Approved,4.0,1.0,3.0,1.0,1793.43,248.82,1970-01-01
9302,89,730,2017-07-25,1.0,Approved,3.0,3.0,1.0,1.0,1362.99,57.74,1970-01-01
9303,28,3073,2017-01-01,0.0,Approved,6.0,1.0,1.0,1.0,1216.14,1082.36,1970-01-01
9304,95,258,2017-01-04,0.0,Approved,4.0,3.0,3.0,1.0,1073.07,933.84,1970-01-01
9305,20,924,2017-03-18,0.0,Approved,5.0,1.0,1.0,1.0,1775.81,1580.47,1970-01-01
9306,63,289,2017-03-03,1.0,Approved,3.0,1.0,1.0,1.0,1992.93,762.63,1970-01-01
9307,71,2144,2017-05-22,0.0,Approved,1.0,1.0,2.0,1.0,1842.92,1105.75,1970-01-01
9308,28,3406,2017-09-18,1.0,Approved,6.0,1.0,1.0,1.0,1216.14,1082.36,1970-01-01
9309,14,1330,2017-03-14,1.0,Approved,5.0,1.0,1.0,1.0,1386.84,1234.29,1970-01-01
9310,21,1451,2017-01-13,1.0,Approved,1.0,1.0,1.0,1.0,1071.23,380.74,1970-01-01
9311,36,1344,2017-11-06,1.0,Approved,1.0,1.0,3.0,1.0,945.04,507.58,1970-01-01
9312,95,1576,2017-06-26,1.0,Approved,2.0,1.0,1.0,1.0,569.56,528.43,1970-01-01
9313,11,3266,2017-02-21,0.0,Approved,2.0,1.0,2.0,1.0,1274.93,764.96,1970-01-01
9314,9,3351,2017-04-25,0.0,Approved,4.0,2.0,1.0,1.0,742.54,667.4,1970-01-01
9315,77,541,2017-03-13,0.0,Approved,6.0,2.0,1.0,1.0,1240.31,795.1,1970-01-01
9316,64,815,2017-09-14,0.0,Approved,5.0,1.0,1.0,1.0,1469.44,596.55,1970-01-01
9317,48,662,2017-03-28,0.0,Approved,3.0,1.0,1.0,1.0,1762.96,950.52,1970-01-01
9318,67,2618,2017-06-22,1.0,Approved,6.0,2.0,1.0,1.0,544.05,376.84,1970-01-01
9319,9,1663,2017-11-16,0.0,Approved,6.0,1.0,1.0,1.0,1216.14,1082.36,1970-01-01
9320,31,1084,2017-09-25,1.0,Cancelled,2.0,1.0,1.0,1.0,230.91,173.18,1970-01-01
9321,56,1477,2017-05-03,1.0,Approved,4.0,1.0,1.0,1.0,183.86,137.9,1970-01-01
9322,50,1600,2017-06-10,0.0,Approved,2.0,1.0,1.0,1.0,642.7,211.37,1970-01-01
9323,30,3300,2017-12-11,0.0,Approved,1.0,1.0,2.0,1.0,748.17,448.9,1970-01-01
9324,94,1131,2017-01-06,0.0,Approved,2.0,1.0,1.0,1.0,1635.3,993.66,1970-01-01
9325,60,1635,2017-08-13,0.0,Approved,2.0,1.0,2.0,1.0,1977.36,1759.85,1970-01-01
9326,0,2310,2017-10-25,0.0,Approved,1.0,1.0,1.0,1.0,1473.09,507.58,1970-01-01
9327,5,182,2017-07-01,0.0,Approved,5.0,4.0,3.0,1.0,574.64,459.71,1970-01-01
9328,78,2732,2017-06-28,0.0,Approved,2.0,1.0,1.0,1.0,1765.3,709.48,1970-01-01
9329,8,2787,2017-04-09,1.0,Approved,1.0,2.0,1.0,1.0,1703.52,1516.13,1970-01-01
9330,10,3247,2017-10-27,1.0,Approved,3.0,3.0,1.0,1.0,1466.68,363.25,1970-01-01
9331,15,3318,2017-06-16,0.0,Approved,3.0,1.0,1.0,1.0,1292.84,13.44,1970-01-01
9332,66,685,2017-09-09,1.0,Approved,2.0,2.0,3.0,1.0,590.26,525.33,1970-01-01
9333,51,1450,2017-01-19,1.0,Approved,4.0,1.0,2.0,1.0,2005.66,1203.4,1970-01-01
9334,0,505,2017-08-30,1.0,Approved,1.0,1.0,1.0,1.0,441.49,84.99,1970-01-01
9335,48,856,2017-12-19,1.0,Approved,3.0,1.0,1.0,1.0,1762.96,950.52,1970-01-01
9336,84,3479,2017-05-26,1.0,Approved,5.0,2.0,1.0,1.0,290.62,215.14,1970-01-01
9337,80,1706,2017-10-14,0.0,Approved,5.0,1.0,1.0,1.0,1469.44,596.55,1970-01-01
9338,62,2406,2017-03-22,1.0,Approved,1.0,1.0,1.0,1.0,478.16,298.72,1970-01-01
9339,95,3102,2017-09-15,0.0,Approved,2.0,1.0,1.0,1.0,569.56,528.43,1970-01-01
9340,1,97,2017-09-19,0.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
9341,28,3368,2017-11-17,1.0,Approved,6.0,1.0,1.0,1.0,1216.14,1082.36,1970-01-01
9342,0,559,2017-04-19,0.0,Approved,4.0,1.0,3.0,1.0,71.16,56.93,1970-01-01
9343,28,1497,2017-05-21,1.0,Approved,1.0,2.0,1.0,1.0,1703.52,1516.13,1970-01-01
9344,21,1187,2017-01-21,1.0,Approved,1.0,1.0,1.0,1.0,1071.23,380.74,1970-01-01
9345,39,3167,2017-04-24,1.0,Approved,2.0,1.0,1.0,1.0,1812.75,582.48,1970-01-01
9346,0,2023,2017-03-25,0.0,Approved,1.0,1.0,1.0,1.0,71.49,53.62,1970-01-01
9347,8,3469,2017-08-06,0.0,Approved,1.0,2.0,1.0,1.0,1703.52,1516.13,1970-01-01
9348,50,3044,2017-08-31,1.0,Approved,3.0,1.0,1.0,1.0,175.89,131.92,1970-01-01
9349,45,669,2017-10-25,0.0,Approved,1.0,1.0,1.0,1.0,441.49,84.99,1970-01-01
9350,61,1654,2017-08-26,0.0,Approved,6.0,1.0,1.0,1.0,586.45,521.94,1970-01-01
9351,99,2672,2017-07-01,1.0,Approved,4.0,1.0,1.0,1.0,1227.34,770.89,1970-01-01
9352,69,1970,2017-03-16,1.0,Approved,2.0,2.0,1.0,1.0,792.9,594.68,1970-01-01
9353,45,2317,2017-07-11,0.0,Approved,1.0,1.0,1.0,1.0,441.49,84.99,1970-01-01
9354,98,2187,2017-04-06,1.0,Approved,5.0,1.0,2.0,1.0,358.39,215.03,1970-01-01
9355,77,1093,2017-06-27,1.0,Approved,6.0,2.0,1.0,1.0,1240.31,795.1,1970-01-01
9356,0,469,2017-06-18,1.0,Approved,6.0,1.0,1.0,1.0,360.4,270.3,1970-01-01
9357,33,3118,2017-06-24,0.0,Approved,4.0,2.0,1.0,1.0,1810.0,1610.9,1970-01-01
9358,41,3147,2017-08-21,0.0,Approved,1.0,2.0,1.0,1.0,416.98,312.74,1970-01-01
9359,39,3115,2017-04-13,0.0,Approved,2.0,1.0,1.0,1.0,1812.75,582.48,1970-01-01
9360,67,2316,2017-07-10,0.0,Approved,6.0,2.0,1.0,1.0,544.05,376.84,1970-01-01
9361,32,3282,2017-08-19,1.0,Approved,2.0,1.0,2.0,1.0,1179.0,707.4,1970-01-01
9362,33,558,2017-02-06,1.0,Approved,2.0,1.0,1.0,1.0,1311.44,1167.18,1970-01-01
9363,62,871,2017-01-01,0.0,Approved,1.0,1.0,1.0,1.0,478.16,298.72,1970-01-01
9364,91,1383,2017-05-17,1.0,Approved,1.0,1.0,1.0,1.0,100.35,75.26,1970-01-01
9365,74,1670,2017-10-27,1.0,Approved,3.0,1.0,1.0,1.0,1228.07,400.91,1970-01-01
9366,5,2785,2017-09-13,0.0,Approved,5.0,4.0,3.0,1.0,574.64,459.71,1970-01-01
9367,36,1254,2017-11-23,1.0,Approved,1.0,1.0,3.0,1.0,945.04,507.58,1970-01-01
9368,26,1693,2017-06-16,1.0,Approved,3.0,1.0,1.0,1.0,1992.93,762.63,1970-01-01
